0.141,-2e-05
0.142,-3e-05
0.143,-0.00067
0.144,0.00028
0.145,-0.00033
0.146,-0.00014
0.147,0.00106
0.148,0.00034
0.149,7e-05
0.15,-0.0002
0.151,0.00016
0.152,-0.00022
0.153,9e-05
0.154,0.00014
0.155,7e-05
0.156,-7e-05
0.157,-4e-05
0.158,-0.00014
0.159,-0.00059
0.16,-4e-05
0.161,0.00076
0.162,0.00023
0.163,-7e-05
0.164,-3e-05
0.165,0.0001
0.166,0.00018
0.167,9e-05
0.168,-0.00021
0.169,-0.00057
0.17,-5e-05
0.171,0.0004
0.172,-0.00013
0.173,-0.00101
0.174,-0.00044
0.175,0.00129
0.176,0.00097
0.177,6e-05
0.178,1e-05
0.179,-0.00022
0.18,-0.0001
0.181,0.00012
0.182,5e-05
0.183,-0.0001
0.184,2e-05
0.185,-0.00013
0.186,-0.00022
0.187,-0.00026
0.188,0.00028
0.189,0.00078
0.19,-0.00091
0.191,-7e-05
0.192,-1e-05
0.193,0.00114
0.194,7e-05
0.195,-0.00028
0.196,-0.00102
0.197,-0.00093
0.198,0.00183
0.199,0.00083
0.2,-0.00052
0.201,-0.00102
0.202,0.00149
0.203,0.00082
0.204,0.00049
0.205,-0.0007
0.206,-0.00057
0.207,0.00136
0.208,0.00051
0.209,-0.00019
0.21,-9e-05
0.211,-0.00015
0.212,0.0016
0.213,0.00103
0.214,0.0007
0.215,-0.00037
0.216,-0.00038
0.217,0.00096
0.218,7e-05
0.219,0.00013
0.22,0.00043
0.221,-0.00021
0.222,-2e-05
0.223,0.00073
0.224,-0.00024
0.225,-0.00023
0.226,-0.00045
0.227,-0.00082
0.228,0.00233
0.229,0.00043
0.23,-0.00024
0.231,-0.00089
0.232,-0.0007
0.233,0.00141
0.234,0.00064
0.235,0.00043
0.236,-0.00035
0.237,-0.00132
0.238,0.00084
0.239,0.00054
0.24,-7e-05
0.241,-0.00074
0.242,-0.00154
0.243,0.00135
0.244,0.00062
0.245,0.00026
0.246,-0.00102
0.247,-0.00108
0.248,0.00211
0.249,0.00045
0.25,0.00031
0.251,-0.00016
0.252,-0.00014
0.253,-0.00033
0.254,-1e-05
0.255,0.00017
0.256,-0.0003
0.257,0.00016
0.258,3e-05
0.259,-0.00022
0.26,-0.0001
0.261,-0.00064
0.262,-0.00064
0.263,0.00148
0.264,0.00061
0.265,-0.00048
0.266,-0.00018
0.267,-0.0004
0.268,0.00026
0.269,8e-05
0.27,0.00028
0.271,4e-05
0.272,-0.00012
0.273,0.0002
0.274,-0.00046
0.275,-0.00096
0.276,-0.00069
0.277,0.00023
0.278,0.00015
0.279,0.00037
0.28,0.00014
0.281,-0.00076
0.282,0
0.283,0.0009
0.284,-0.00018
0.285,0.00017
0.286,0.00012
0.287,-0.00094
0.288,0.00075
0.289,0.00066
0.29,0.00024
0.291,-0.0007
0.292,-0.00025
0.293,-0.00021
0.294,0.00082
0.295,-0.00042
0.296,-0.00116
0.297,0.00072
0.298,0.00094
0.299,0.00048
0.3,-0.00085
0.301,-0.00162
0.302,0.00085
0.303,0.00013
0.304,-0.00093
0.305,0.00037
0.306,-6e-05
0.307,-0.00059
0.308,0.0001
0.309,-0.00096
0.31,0.00092
0.311,0.00012
0.312,0.00184
0.313,-0.00088
0.314,0.00036
0.315,0.00031
0.316,-7e-05
0.317,0.00067
0.318,-0.00091
0.319,-0.00114
0.32,0.00125
0.321,0.00139
0.322,-0.00217
0.323,-0.00014
0.324,0.00035
0.325,0.00177
0.326,0.00069
0.327,-0.00103
0.328,0.00084
0.329,-9e-05
0.33,0.00089
0.331,-0.00027
0.332,-0.00091
0.333,0.00046
0.334,0.00165
0.335,0.00041
0.336,-0.00092
0.337,0.00095
0.338,-0.00024
0.339,0.00068
0.34,0.00064
0.341,-0.00062
0.342,-0.0009
0.343,0.00333
0.344,-0.00118
0.345,-0.00041
0.346,-0.00131
0.347,0.00054
0.348,-0.00063
0.349,0.00014
0.35,0.0005
0.351,-0.00173
0.352,0.002
0.353,-0.00057
0.354,0.00021
0.355,0.00202
0.356,-0.00082
0.357,0.0024
0.358,-0.00141
0.359,-0.00165
0.36,0.00103
0.361,-0.00081
0.362,0.00042
0.363,-0.00017
0.364,0.00028
0.365,-0.00047
0.366,-0.00026
0.367,0.0007
0.368,-0.00082
0.369,0.0017
0.37,0.0008
0.371,0.00034
0.372,0.00138
0.373,0.00042
0.374,0.00123
0.375,0.00099
0.376,-0.0014
0.377,-0.00049
0.378,0.0006
0.379,-0.00101
0.38,0.00211
0.381,-0.00113
0.382,-0.00102
0.383,0.00028
0.384,0.00021
0.385,-0.00052
0.386,-0.00078
0.387,0.00014
0.388,-0.00019
0.389,0.00333
0.39,0.00091
0.391,-0.00055
0.392,-0.00208
0.393,0.00135
0.394,-0.00126
0.395,0.0004
0.396,-0.00067
0.397,-0.00054
0.398,-0.00128
0.399,-0.00014
0.4,-0.00039
0.401,0.00021
0.402,0.001
0.403,-0.00096
0.404,0.00159
0.405,0.00032
0.406,0.0011
0.407,-0.00188
0.408,-0.00049
0.409,-0.00054
0.41,0.00024
0.411,0.00176
0.412,-0.00066
0.413,-0.00097
0.414,-0.00025
0.415,0.0007
0.416,-0.00072
0.417,0.00067
0.418,-0.00011
0.419,-0.00014
0.42,0.00033
0.421,4e-05
0.422,9e-05
0.423,0.00031
0.424,0.00098
0.425,-0.0012
0.426,-0.00064
0.427,3e-05
0.428,6e-05
0.429,-0.00014
0.43,0.0008
0.431,6e-05
0.432,-0.00023
0.433,-0.00014
0.434,3e-05
0.435,-1e-05
0.436,-0.00016
0.437,-0.00011
0.438,0.00038
0.439,0.00046
0.44,-0.00102
0.441,0.00054
0.442,0.00025
0.443,-0.00034
0.444,-0.00096
0.445,0.00038
0.446,0.0011
0.447,-0.00012
0.448,-0.00064
0.449,-0.00033
0.45,-0.00048
0.451,0.00017
0.452,0.00091
0.453,3e-05
0.454,-0.00078
0.455,0.00049
0.456,0
0.457,0.00147
0.458,-0.00038
0.459,0.00012
0.46,-0.00059
0.461,0.00112
0.462,0.0006
0.463,-0.00028
0.464,-0.00064
0.465,0.00013
0.466,-0.00031
0.467,0.00061
0.468,0.0011
0.469,1e-05
0.47,-9e-05
0.471,-5e-05
0.472,-0.00013
0.473,-0.00039
0.474,8e-05
0.475,4e-05
0.476,1e-05
0.477,-0.0005
0.478,0.00077
0.479,0.00014
0.48,-0.00033
0.481,5e-05
0.482,0.00019
0.483,0.0002
0.484,-6e-05
0.485,-0.00038
0.486,0.0001
0.487,-0.00026
0.488,5e-05
0.489,0.00012
0.49,-0.0001
0.491,-0.00014
0.492,-0.00022
0.493,-0.00023
0.494,0.00126
0.495,-4e-05
0.496,0.00021
0.497,-0.00049
0.498,8e-05
0.499,-0.00061
0.5,0.00136
0.501,0.00067
0.502,-0.0003
0.503,-0.0001
0.504,0.00035
0.505,-0.00025
0.506,0.00143
0.507,0.00026
0.508,0.00027
0.509,-0.00048
0.51,0.00057
0.511,-4e-05
0.512,0.00027
0.513,-0.00051
0.514,0.00033
0.515,7e-05
0.516,-6e-05
0.517,0.00048
0.518,-0.0002
0.519,-0.00012
0.52,-0.00012
0.521,0.00134
0.522,-0.0002
0.523,9e-05
0.524,6e-05
0.525,-2e-05
0.526,-0.00037
0.527,0.00036
0.528,-0.0002
0.529,-0.00022
0.53,-0.0002
0.531,-0.00013
0.532,-0.0008
0.533,0.00101
0.534,0.00028
0.535,-0.00028
0.536,2e-05
0.537,-0.00023
0.538,0.00019
0.539,-6e-05
0.54,0.00083
0.541,-0.00072
0.542,0.00065
0.543,-0.00053
0.544,-0.00039
0.545,0.0016
0.546,-0.00019
0.547,-0.00097
0.548,-0.00079
0.549,-0.00066
0.55,0.00092
0.551,-8e-05
0.552,9e-05
0.553,0.00076
0.554,-0.0005
0.555,0.00014
0.556,-5e-05
0.557,-0.0011
0.558,0.00086
0.559,0.00059
0.56,-0.00083
0.561,-0.00011
0.562,0.00066
0.563,0.00047
0.564,-0.0003
0.565,0.00025
0.566,-7e-05
0.567,0.00028
0.568,-9e-05
0.569,-6e-05
0.57,0.00032
0.571,0.00027
0.572,-7e-05
0.573,0.00014
0.574,-0.00026
0.575,0.0003
0.576,-0.00033
0.577,-9e-05
0.578,-0.00039
0.579,0.00097
0.58,-0.00035
0.581,1e-05
0.582,0
0.583,-2e-05
0.584,0.00037
0.585,-0.00053
0.586,0.00021
0.587,0.0003
0.588,7e-05
0.589,-0.00072
0.59,6e-05
0.591,9e-05
0.592,-9e-05
0.593,-0.00011
0.594,-0.0002
0.595,-0.00026
0.596,0.00011
0.597,0.00025
0.598,-0.00022
0.599,0.00054
0.6,-0.0004
0.601,0.00056
0.602,-0.00032
0.603,-0.00021
0.604,-0.00024
0.605,0.00054
0.606,-0.00014
0.607,-1e-05
0.608,-0.00018
0.609,0.00023
0.61,0.00013
0.611,0
0.612,-0.00023
0.613,0
0.614,-6e-05
0.615,5e-05
0.616,-0.0004
0.617,0.00087
0.618,0.00039
0.619,-4e-05
0.62,-0.00022
0.621,0.00039
0.622,0.00016
0.623,-0.00173
0.624,0.00124
0.625,-0.00042
0.626,-0.00023
0.627,-0.00046
0.628,0.00059
0.629,0.00064
0.63,-5e-05
0.631,-2e-05
0.632,-0.00038
0.633,-3e-05
0.634,-0.00015
0.635,0.00045
0.636,-0.00031
0.637,0.00029
0.638,-0.00045
0.639,0.00037
0.64,6e-05
0.641,4e-05
0.642,-0.00028
0.643,-5e-05
0.644,-3e-05
0.645,-0.00043
0.646,0.00098
0.647,-0.00038
0.648,0.0007
0.649,-0.00053
0.65,0.0018
0.651,-0.00042
0.652,-0.0003
0.653,-0.00023
0.654,-0.0001
0.655,0.00068
0.656,-0.00026
0.657,-8e-05
0.658,1e-05
0.659,0.00026
0.66,0.00025
0.661,0.00015
0.662,-0.00016
0.663,-0.00036
0.664,0.00068
0.665,-3e-05
0.666,0.00019
0.667,0.00019
0.668,-0.00023
0.669,-0.00011
0.67,-0.00055
0.671,4e-05
0.672,-2e-05
0.673,-0.00036
0.674,0.00043
0.675,-0.00012
0.676,8e-05
0.677,0.00014
0.678,-1e-05
0.679,-0.00017
0.68,0
0.681,0.00032
0.682,7e-05
0.683,0.00023
0.684,-0.00098
0.685,0.00141
0.686,-1e-05
0.687,-3e-05
0.688,6e-05
0.689,-0.00052
0.69,0.00031
0.691,-9e-05
0.692,3e-05
0.693,-0.00019
0.694,0.00019
0.695,-0.00031
0.696,0.00016
0.697,0.001
0.698,-0.00036
0.699,-9e-05
0.7,0.0004
0.701,-6e-05
0.702,-4e-05
0.703,0.00011
0.704,0.00022
0.705,-4e-05
0.706,0.00019
0.707,-0.00033
0.708,-0.00035
0.709,0.00011
0.71,-7e-05
0.711,-0.00068
0.712,0.00085
0.713,0.00032
0.714,-0.00027
0.715,0.00052
0.716,0.00041
0.717,-0.00033
0.718,-0.0002
0.719,0.00055
0.72,0.0003
0.721,0.00031
0.722,7e-05
0.723,5e-05
0.724,6e-05
0.725,0.00049
0.726,1e-05
0.727,0.00012
0.728,0.00027
0.729,-0.00051
0.73,0.0011
0.731,3e-05
0.732,-0.00034
0.733,-0.0003
0.734,0.00113
0.735,-0.0004
0.736,-0.00022
0.737,0.00046
0.738,-0.00034
0.739,0.00028
0.74,4e-05
0.741,6e-05
0.742,0.00118
0.743,-0.00032
0.744,0.00049
0.745,-0.0005
0.746,0.00026
0.747,0.00081
0.748,0.00026
0.749,-0.0001
0.75,0.00039
0.751,3e-05
0.752,-0.00047
0.753,0.00046
0.754,0.00029
0.755,-0.00063
0.756,0.00044
0.757,0.00013
0.758,0.00056
0.759,-0.00034
0.76,5e-05
0.761,0.0001
0.762,-0.0005
0.763,-0.00049
0.764,0.00055
0.765,7e-05
0.766,-0.00014
0.767,0.00068
0.768,-0.00059
0.769,0.00062
0.77,-0.00131
0.771,0.0015
0.772,-0.00021
0.773,0.00217
0.774,-0.0022
0.775,-0.0015
0.776,-0.00054
0.777,0.00049
0.778,5e-05
0.779,0.00058
0.78,-0.00015
0.781,-0.00056
0.782,0.00024
0.783,-0.0005
0.784,0.00125
0.785,0.00019
0.786,0.00034
0.787,-0.00012
0.788,-0.00024
0.789,-0.00054
0.79,0.00136
0.791,-6e-05
0.792,-0.00045
0.793,0.00023
0.794,-0.00016
0.795,0.0014
0.796,-5e-05
0.797,0.00011
0.798,0.00042
0.799,3e-05
0.8,-0.00052
0.801,0.00084
0.802,0.00112
0.803,-0.00098
0.804,-0.00029
0.805,-0.00012
0.806,0
0.807,-0.00025
0.808,0.0013
0.809,0.00113
0.81,-0.00182
0.811,-0.00149
0.812,0.00079
0.813,-0.00075
0.814,0.00021
0.815,0.00139
0.816,-3e-05
0.817,-0.0005
0.818,0.00153
0.819,0.00018
0.82,-0.00119
0.821,0.00067
0.822,-3e-05
0.823,-0.00078
0.824,-9e-05
0.825,-0.00021
0.826,0.00044
0.827,-0.00032
0.828,-0.00079
0.829,0.00112
0.83,-0.00073
0.831,-0.00018
0.832,9e-05
0.833,0.00153
0.834,0.00027
0.835,-0.00168
0.836,0.00058
0.837,-2e-05
0.838,-0.00074
0.839,-0.00095
0.84,0.00039
0.841,0.00069
0.842,-0.00089
0.843,7e-05
0.844,0.00091
0.845,-0.00018
0.846,0.00015
0.847,0.00333
0.848,-0.00046
0.849,0.00194
0.85,-0.0012
0.851,-0.0015
0.852,0.00122
0.853,-8e-05
0.854,0.00187
0.855,-0.00141
0.856,-9e-05
0.857,-0.00013
0.858,0.00024
0.859,0.00012
0.86,-0.00034
0.861,-0.00034
0.862,-1e-05
0.863,0.00015
0.864,0.00103
0.865,-0.0015
0.866,0.0001
0.867,-6e-05
0.868,0.00104
0.869,0.00043
0.87,-0.00141
0.871,-0.0014
0.872,0.00027
0.873,-5e-05
0.874,0.00049
0.875,6e-05
0.876,0.00059
0.877,-0.00075
0.878,0.00125
0.879,0.0002
0.88,-0.00109
0.881,0
0.882,0.00038
0.883,0.00019
0.884,-0.00061
0.885,0.00111
0.886,1e-05
0.887,-0.00027
0.888,8e-05
0.889,0.00025
0.89,0.00019
0.891,0.00042
0.892,-0.00036
0.893,-0.00051
0.894,0.00056
0.895,0.00103
0.896,-0.0008
0.897,0.00127
0.898,0.00053
0.899,-0.0017
0.9,3e-05
0.901,-0.00018
0.902,-5e-05
0.903,-0.0002
0.904,-0.00025
0.905,-8e-05
0.906,-0.001
0.907,5e-05
0.908,-0.00075
0.909,0.00079
0.91,-0.00038
0.911,0.00333
0.912,0.00217
0.913,0.00154
0.914,-0.00216
0.915,-0.00121
0.916,-0.00035
0.917,0.00083
0.918,-0.00138
0.919,0.00071
0.92,-0.00018
0.921,-0.00018
0.922,0.00051
0.923,0.00064
0.924,-0.0009
0.925,0.00222
0.926,-0.00031
0.927,0.00012
0.928,-2e-05
0.929,0.00333
0.93,-0.0021
0.931,-0.00073
0.932,0.00082
0.933,0.00016
0.934,0.00261
0.935,-0.00219
0.936,-0.00102
0.937,0.0002
0.938,0.00046
0.939,0.00045
0.94,-0.00033
0.941,-0.00011
0.942,-6e-05
0.943,0.00033
0.944,0.00067
0.945,-0.00074
0.946,0.00015
0.947,0.00122
0.948,-0.00023
0.949,-0.00035
0.95,-0.00036
0.951,0.00029
0.952,0.00056
0.953,0.00023
0.954,-0.0005
0.955,-0.00066
0.956,0.00019
0.957,0.00013
0.958,0.00039
0.959,7e-05
0.96,-0.00042
0.961,-0.00025
0.962,-0.00022
0.963,0.0005
0.964,0.0003
0.965,-0.00044
0.966,0.00019
0.967,0.00032
0.968,7e-05
0.969,-0.00043
0.97,-0.00029
0.971,-0.00041
0.972,-5e-05
0.973,0.00071
0.974,0.00039
0.975,-0.00027
0.976,0.00046
0.977,-0.00013
0.978,-9e-05
0.979,0.00075
0.98,-0.00017
0.981,-0.00093
0.982,0.00125
0.983,-0.00138
0.984,-0.00031
0.985,0.0004
0.986,0.00018
0.987,-0.00017
0.988,0.00025
0.989,-0.00022
0.99,-0.00036
0.991,-0.0001
0.992,-0.00042
0.993,0.00072
0.994,7e-05
0.995,0.00015
0.996,-0.00017
0.997,-0.00011
0.998,0.00092
0.999,-0.00046
1,0.00067
1.001,-0.00064
1.002,-0.00031
1.003,0.00013
1.004,0.00012
1.005,-0.00013
1.006,0.00042
1.007,0.00054
1.008,-0.00017
1.009,-0.00093
1.01,0.0001
1.011,-0.00022
1.012,0.00025
1.013,0.0001
1.014,0.00065
1.015,-0.00044
1.016,5e-05
1.017,0.00017
1.018,-0.00046
1.019,0.00031
1.02,0.00037
1.021,0.00026
1.022,-0.00014
1.023,-0.00049
1.024,0.00061
1.025,0.00052
1.026,0.00014
1.027,0.00066
1.028,-0.0015
1.029,-0.00036
1.03,2e-05
1.031,0.00097
1.032,-0.00011
1.033,-0.00033
1.034,8e-05
1.035,-0.00058
1.036,0.00042
1.037,-0.00089
1.038,0.00102
1.039,-0.0003
1.04,-0.0001
1.041,0.00039
1.042,-0.00078
1.043,0.00116
1.044,-0.00055
1.045,0.00013
1.046,-0.00043
1.047,-0.0003
1.048,5e-05
1.049,0.00059
1.05,0.00011
1.051,-6e-05
1.052,0.00043
1.053,7e-05
1.054,-0.00017
1.055,0.0006
1.056,-0.00037
1.057,0.00042
1.058,5e-05
1.059,-5e-05
1.06,-0.00037
1.061,0.0003
1.062,0.00025
1.063,4e-05
1.064,0.00042
1.065,-0.00038
1.066,-0.00012
1.067,8e-05
1.068,0.00062
1.069,-0.00014
1.07,0.00026
1.071,-0.00045
1.072,0.00046
1.073,0.00024
1.074,0.00011
1.075,-0.00087
1.076,0.00146
1.077,-0.00011
1.078,-9e-05
1.079,-0.00023
1.08,-0.00047
1.081,0.00076
1.082,-0.00068
1.083,-0.00025
1.084,-0.00063
1.085,0.00055
1.086,-0.00043
1.087,0.00026
1.088,0.00017
1.089,-0.00037
1.09,-0.00023
1.091,0.00072
1.092,-0.00011
1.093,6e-05
1.094,-2e-05
1.095,-6e-05
1.096,3e-05
1.097,0.00019
1.098,-0.00032
1.099,-0.00024
1.1,2e-05
1.101,9e-05
1.102,-0.00084
1.103,0.00079
1.104,-3e-05
1.105,-0.00016
1.106,-0.00037
1.107,0.00092
1.108,-0.00103
1.109,-0.00026
1.11,0.00062
1.111,-0.00024
1.112,-0.00022
1.113,0.00039
1.114,0.00022
1.115,-0.00022
1.116,-0.00019
1.117,0.00022
1.118,-0.00039
1.119,0.0003
1.12,0.00017
1.121,-0.00026
1.122,-0.00046
1.123,0.00031
1.124,0
1.125,-0.00022
1.126,0.00012
1.127,0.00106
1.128,0.00028
1.129,-0.00031
1.13,-8e-05
1.131,-0.00049
1.132,8e-05
1.133,0.00051
1.134,-7e-05
1.135,0.0002
1.136,-0.0004
1.137,0.00071
1.138,0.00073
1.139,3e-05
1.14,-0.00039
1.141,-0.00067
1.142,0.00131
1.143,-0.00051
1.144,-0.00045
1.145,-0.0002
1.146,0.00069
1.147,-6e-05
1.148,-0.00015
1.149,9e-05
1.15,-0.00059
1.151,-0.00033
1.152,-0.00022
1.153,0.00095
1.154,-4e-05
1.155,-0.00029
1.156,-0.00012
1.157,0.00051
1.158,-0.00021
1.159,0.00026
1.16,-6e-05
1.161,0.0001
1.162,-0.00046
1.163,-0.00066
1.164,0.00097
1.165,-0.00015
1.166,-0.00029
1.167,0.00025
1.168,-0.00047
1.169,1e-05
1.17,0.00049
1.171,-0.0005
1.172,-0.00111
1.173,0.00171
1.174,-4e-05
1.175,0.00013
1.176,-0.00052
1.177,0.00011
1.178,-0.00062
1.179,8e-05
1.18,-0.00047
1.181,0.00083
1.182,-2e-05
1.183,0.00054
1.184,0.00034
1.185,0.00017
1.186,-4e-05
1.187,0.00016
1.188,-0.00047
1.189,-4e-05
1.19,0.00068
1.191,-0.00062
1.192,-0.00026
1.193,0.00019
1.194,-0.00059
1.195,0.00087
1.196,-0.00017
1.197,0
1.198,-9e-05
1.199,0.00031
1.2,-7e-05
1.201,0.00022
1.202,2e-05
1.203,0.0002
1.204,-0.00056
1.205,0.00013
1.206,-0.00034
1.207,-0.00044
1.208,-3e-05
1.209,-0.00031
1.21,0.00038
1.211,6e-05
1.212,-4e-05
1.213,-3e-05
1.214,-6e-05
1.215,-0.00016
1.216,-0.00013
1.217,-0.00016
1.218,0.00044
1.219,0.00021
1.22,-0.00014
1.221,0.00011
1.222,7e-05
1.223,-0.00087
1.224,0.00169
1.225,-0.0001
1.226,0.00012
1.227,-1e-05
1.228,0.00025
1.229,-8e-05
1.23,9e-05
1.231,0.00027
1.232,0.00012
1.233,-0.00017
1.234,4e-05
1.235,-0.00015
1.236,0.0001
1.237,0.00018
1.238,-0.0002
1.239,-0.00027
1.24,0.00047
1.241,0.00081
1.242,-2e-05
1.243,-0.00061
1.244,-0.00065
1.245,0.00026
1.246,0.00026
1.247,-0.00014
1.248,-0.00013
1.249,-0.00022
1.25,0.00023
1.251,-0.00049
1.252,0.00045
1.253,0.00033
1.254,-0.00018
1.255,-9e-05
1.256,-0.00026
1.257,0.00045
1.258,0.00016
1.259,0.00042
1.26,0.00038
1.261,0.00014
1.262,0
1.263,-0.00034
1.264,0.00014
1.265,-3e-05
1.266,0.00021
1.267,0.00053
1.268,-0.00082
1.269,0.00033
1.27,8e-05
1.271,0.00022
1.272,0.00024
1.273,0.00012
1.274,-2e-05
1.275,0.00059
1.276,0.0004
1.277,0.00025
1.278,-0.00032
1.279,0.00032
1.28,6e-05
1.281,-3e-05
1.282,-0.00015
1.283,1e-05
1.284,5e-05
1.285,4e-05
1.286,0.00029
1.287,-0.0004
1.288,9e-05
1.289,0.00026
1.29,0.00014
1.291,-0.00062
1.292,0.00018
1.293,0.00025
1.294,0.00027
1.295,0.00016
1.296,-9e-05
1.297,0.00014
1.298,0.00018
1.299,0.00018
1.3,-7e-05
1.301,-0.00014
1.302,0.00023
1.303,-0.00055
1.304,0.00039
1.305,-0.00015
1.306,-0.00023
1.307,-5e-05
1.308,4e-05
1.309,4e-05
1.31,-0.00038
1.311,2e-05
1.312,-9e-05
1.313,0.00038
1.314,0.00023
1.315,1e-05
1.316,7e-05
1.317,0.00016
1.318,0.00034
1.319,0.00044
1.32,-0.00068
1.321,2e-05
1.322,-2e-05
1.323,0.00011
1.324,-0.00013
1.325,-0.00011
1.326,-0.00022
1.327,0.00016
1.328,-0.00045
1.329,-0.00052
1.33,0.00035
1.331,0.00015
1.332,0.00023
1.333,0.00042
1.334,-0.00069
1.335,-0.00026
1.336,0.00024
1.337,0.00068
1.338,-0.0005
1.339,-1e-05
1.34,0.00033
1.341,0.0002
1.342,7e-05
1.343,0.00044
1.344,2e-05
1.345,-8e-05
1.346,0.00015
1.347,6e-05
1.348,-0.00047
1.349,-0.00016
1.35,2e-05
1.351,4e-05
1.352,-8e-05
1.353,0.00057
1.354,0.00021
1.355,-0.00023
1.356,3e-05
1.357,-0.00038
1.358,0.00022
1.359,-0.00049
1.36,-1e-05
1.361,-0.0001
1.362,0
1.363,0.00028
1.364,-5e-05
1.365,6e-05
1.366,0.00024
1.367,-0.00026
1.368,0.00015
1.369,0.0003
1.37,2e-05
1.371,0.00013
1.372,0.00019
1.373,-7e-05
1.374,0.0005
1.375,0.00041
1.376,-0.00021
1.377,0.00028
1.378,6e-05
1.379,5e-05
1.38,0.00029
1.381,-0.00018
1.382,7e-05
1.383,-0.00015
1.384,-4e-05
1.385,-0.0002
1.386,0.0002
1.387,0.00054
1.388,0.00073
1.389,-3e-05
1.39,-6e-05
1.391,-0.00022
1.392,-0.00039
1.393,0.00021
1.394,-2e-05
1.395,-0.00232
1.396,-0.00029
1.397,-0.0001
1.398,0.00025
1.399,-0.0002
1.4,-6e-05
1.401,0.00138
1.402,0.00022
1.403,0.00059
1.404,-0.00075
1.405,0
1.406,-0.00069
1.407,0.00013
1.408,0.00149
1.409,-8e-05
1.41,0.00016
1.411,6e-05
1.412,6e-05
1.413,1e-05
1.414,-0.0001
1.415,0.0009
1.416,-0.00035
1.417,0.00018
1.418,-0.00029
1.419,0.00068
1.42,0.00053
1.421,-0.00069
1.422,7e-05
1.423,-0.00037
1.424,0.00023
1.425,4e-05
1.426,0.00018
1.427,-0.00013
1.428,3e-05
1.429,0
1.43,-0.00019
1.431,0.00047
1.432,0.00042
1.433,0.00017
1.434,7e-05
1.435,0.00043
1.436,0.0005
1.437,-9e-05
1.438,-0.00051
1.439,0.0006
1.44,0.00024
1.441,0.00014
1.442,-0.00038
1.443,0.0001
1.444,-0.00114
1.445,0.00035
1.446,0.00121
1.447,0.00064
1.448,0.00074
1.449,0.00024
1.45,-2e-05
1.451,-0.00039
1.452,0.00052
1.453,0.00014
1.454,0.00046
1.455,0.00031
1.456,0.00019
1.457,-0.00055
1.458,-0.0004
1.459,0.0002
1.46,-0.00039
1.461,0.00244
1.462,0.00056
1.463,0
1.464,-4e-05
1.465,0.00014
1.466,0.00037
1.467,-0.00083
1.468,0.00042
1.469,-0.00089
1.47,-0.00035
1.471,-8e-05
1.472,3e-05
1.473,-3e-05
1.474,9e-05
1.475,0.00041
1.476,-1e-05
1.477,-0.00027
1.478,0.0004
1.479,0.00022
1.48,0.00048
1.481,0.0003
1.482,-2e-05
1.483,0.00013
1.484,0.00027
1.485,-0.00062
